384,什么是Amazon EC2 API工具？, 它们不存在。相反，Amazon EC2 AMI工具用于管理权限。, Amazon EC2 Web服务的命令行工具。, 它们是一组用于管理EC2实例的图形工具。, 它们不存在。 Amazon API工具是Amazon Web Services的客户端界面。,,,,,,,B,,https://aws.amazon.com/developertools/351
385,如果我修改数据库实例或与实例关联的数据库参数组，是否应该重新启动实例以使更改生效？, 没有, 是,,,,,,,,,B,,
386,查看实例的块设备映射时，只能看到EBS卷，而不能看到实例存储卷。, 取决于实例类型, 假, 取决于您是否使用API调用, 真正,,,,,,,D,,"When you view the block device mapping for your instance, you can see only the EBS volumes, not the instance store volumes. You can use instance metadata to query the complete block device mapping. The base URI for all requests for instance metadata is http://169.254.169.254/latest/. http://docs.aws.amazon.com/AWSEC2/latest/UserGuide/block-device-mapping-concepts.html#bdm-instance- metadata"
387,默认情况下，在终止该实例时，将删除在启动时创建并附加到实例的EBS卷。您可以通过在启动实例时将flag_____的值更改为false来修改此行为, 删除终止, 删除删除, 删除终止, 终止删除,,,,,,,A,,"By default, Amazon EBS root device volumes are automatically deleted when the instance terminates. However, by default, any additional EBS volumes that you attach at launch, or any EBS volumes that you attach to an existing instance persist even after the instance terminates. This behavior is controlled by the volume’s DeleteOnTermination attribute, which you can modify. http://docs.aws.amazon.com/AWSEC2/latest/UserGuide/terminating-instances.html"
388,用户创建的安全组的初始设置是什么？, 允许所有入站流量，不允许出站流量, 不允许入站流量，也不允许出站流量, 不允许入站流量和允许所有出站流量, 允许所有入站流量并允许所有出站流量,,,,,,,C,,
389,我的备用RDS实例是否与我的主要实例位于同一区域？, 仅适用于Oracle RDS类型, 是, 仅在启动时配置, 没有,,,,,,,B,,
390,您正在设计社交媒体网站，并正在考虑如何缓解分布式拒绝服务（DDoS）攻击。以下哪项是可行的缓解技术？ （选择3个答案）, 为每个EC2实例添加多个弹性网络接口（ENI）以增加网络带宽。, 使用专用实例可确保每个实例都具有最高性能。, 将Amazon CloudFront分配用于静态和动态内容。, 在Web上使用具有自动缩放组的Elastic Load Balancer。应用程序和Amazon Relational Database Service（RDS）层, 添加警报Amazon CloudWatch以查找高网络和CPU利用率。, 创建流程和功能，以快速添加和删除实例操作系统防火墙的规则。,,,,,CDE,,
391,福利注册公司正在托管在AWS上的VPC中运行的3层Web应用程序，其中包括公共Web层中的NAT（网络地址转换）实例。新财政年度福利登记期间的预期工作量有足够的预备能力加上一些额外的管理费用两天内很好地进行入学，然后网络层变得反应迟钝，在使用CloudWatch和其他监测工具进行调查后发现存在来自福利公司没有客户的国家/地区通过端口80的一组15个特定IP地址的极大且意外数量的入站流量。 Web层实例如此过载，使注册管理员甚至无法通过SSH进入它们。哪种活动可以抵御这种攻击？, 创建与Web层关联的自定义路由表，并阻止来自IGW（Internet网关）的攻击IP地址, 更改Web层子网中NAT实例的EIP（弹性IP地址），并使用新EIP更新主路由表, 创建15个安全组规则以阻止端口80上的攻击IP地址, 使用拒绝规则创建与Web层子网关联的入站NACL（网络访问控制列表）以阻止攻击IP地址,,,,,,,D,,http://docs.aws.amazon.com/AmazonVPC/latest/UserGuide/VPC_Appendix_NACLs.html
392,您的财富500强公司已经进行了TCO分析，评估了Amazon S3的使用与获取更多硬件的结果。结果是所有员工都有权使用Amazon S3来存储他们的个人文档。您需要考虑以下哪项，以便设置一个包含公司AD或LDAP目录中单点登录的解决方案，并将每个用户的访问权限限制在存储桶中的指定用户文件夹中？ （选择3个答案）, 设置联合代理或身份提供程序, 使用AWS Security Token Service生成临时令牌, 标记存储桶中的每个文件夹, 配置IAM角色, 为公司目录中需要访问存储桶中文件夹的每个用户设置匹配的IAM用户,,,,,,ABD,,
393,您的公司政策要求在休息时加密敏感数据。您正在考虑保护数据的可能选项，同时将其静态存储在连接到EC2实例的EBS数据卷上。以下哪个选项可以让您在静止时加密数据？ （选择3个答案）, 实施第三方卷加密工具, 不执行任何操作，因为默认情况下EBS卷已加密, 在将应用程序内的数据存储在EBS上之前对其进行加密, 使用文件系统级别的本机数据加密驱动程序加密数据, 为服务器上运行的所有服务实施SSL / TLS,,,,,,ACD,,Not E since SSL/TLS is encryption in transfer (https) and not encryption of sensitive data at rest. And B is just not true. Although you nowadays can add encryption when creating a EBS volume but it is NOT turned on by default.
394,你有一个定期的图像分析应用程序，它获取一些文件在输入中分析它们并且每个文件将输出中的一些数据写入十个文件，每天输入的文件数量很高，并且集中在一天中的几个小时。目前，您在EC2上有一个服务器，其中包含一个大型EBS卷，用于承载输入数据，每天花费近20个小时来完成流程的结果可以使用哪些服务来缩短精化时间并提高解决方案的可用性？, S3存储I / O文件。 SQS将精化命令分发给一组并行工作的主机。自动缩放以根据SQS队列的长度动态调整主机组的大小, 具有预配置IOPS（PIOPS）的EBS用于存储I / O文件。 SNS将详细命令分发给并行工作的一组主机Auto Scaling，根据SNS通知的数量动态调整主机组的大小, S3用于存储I / O文件，SNS用于将蒸发命令分配给并行工作的一组主机。自动缩放以根据SNS通知的数量动态调整主机组的大小, 具有预配置IOPS（PIOPS）的EBS用于存储I / O文件SOS，以将详细命令分发给并行工作的一组主机Auto Scaling，以根据SQS队列的长度动态调整组主机的大小。,,,,,,,D,,"Amazon EBS allows you to create storage volumes and attach them to Amazon EC2 instances. Once attached, you can create a file system on top of these volumes, run a database, or use them in any other way you would use a block device. Amazon EBS volumes are placed in a specific Availability Zone, where they are automatically replicated to protect you from the failure of a single component. Amazon EBS provides three volume types: General Purpose (SSD), Provisioned lOPS (SSD), and Magnetic. The three volume types differ in performance characteristics and cost, so you can choose the right storage performance and price for the needs of your applications. All EBS volume types offer the same durable snapshot capabilities and are designed for 99.999% availability."
395,您需要能够在网站上分析客户的点击流数据，以便他们进行行为分析。您的客户需要知道客户点击的页面和广告序列。当客户点击网站以增加粘性和广告点击时，这些数据将实时用于修改页面布局。哪个选项符合字幕和分析这些数据的要求？, 通过URL存储到Amazon S3的Weblog记录单击，然后使用Elastic MapReduce进行分析, 通过会话将Web点击推送到Amazon Kinesis并使用Kinesis工作人员分析行为, 将点击事件直接写入Amazon Redshift，然后使用SQL进行分析, 通过会话将Web点击发布到Amazon SQS队列，人们会定期将这些事件排放到Amazon RDS并使用sol进行分析,,,,,,,B,,http://www.slideshare.net/AmazonWebServices/aws-webcast-introduction-to-amazon-kinesis
396,AWS客户运行公共博客网站。网站用户每月上传200万条博客条目平均博客条目大小为200 KB。博客条目的访问率在发布后6个月内降至可忽略不计，用户很少在发布后1年访问博客条目。此外，博客条目在发布后的前3个月内具有较高的更新率，在6个月后没有更新。客户希望使用CloudFront来改善用户的加载时间。您会向客户提出以下哪些建议？, 将条目复制到两个不同的存储桶中并创建两个单独的CloudFront分配，其中S3访问仅限于Cloud Front标识, 使用“US'Europe价格等级为美国/欧洲用户创建CloudFront分配，为其余用户创建具有所有边缘位置的不同CloudFront分配”。, 创建具有仅限于CloudFront身份的S3访问权限的CloudFront分配，并根据上载的月份将其用于CloudFront行为，从而对博客条目在S3中的位置进行分区。, 使用限制查看器访问转发查询字符串设置为true并将最小TTL设置为0来创建CloudFronl分发。,,,,,,,C,,
397,贵公司正准备在AWS上对社交媒体网站进行重大公告。该网站运行在跨多个可用区部署的EC2实例上，并具有多可用区RDS MySQL超大型数据库实例。该站点每秒执行大量的小型读写操作，并依赖于最终的一致性模型。经过全面测试后，您会发现RDS MySQL上存在读取争用。哪些是满足这些要求的最佳方法？ （选择2个答案）, 部署在每个可用区中运行的ElasticCache内存缓存, 实现分片以将负载分配到多个RDS MySQL实例, 增加RDS MySQL实例大小并实施预配置IOPS, 在每个可用区中添加RDS MySQL只读副本,,,,,,,AD,,
